2008,tt0460649,How I Met Your Mother,(2005–2014),"
Comedy, Romance            ",20,10,nm0790321,Michael J. Shea,"(4 episodes, 2008-2013)",,,male,[]
2008,tt0460649,How I Met Your Mother,(2005–2014),"
Comedy, Romance            ",20,10,nm0356966,Stewart Halpern-Fingerhut,,,"producer / co-producer / associate producer (206 episodes, 2005-2014)",male,[]
2008,tt0460649,How I Met Your Mother,(2005–2014),"
Comedy, Romance            ",20,10,nm0541009,Suzy Mamann-Greenberg,,,"co-executive producer / producer (207 episodes, 2005-2014)",female,[]
2008,tt0460649,How I Met Your Mother,(2005–2014),"
Comedy, Romance            ",20,10,nm0342917,Jonathan Groff,,"(3 episodes, 2007-2009)","consulting producer (44 episodes, 2007-2009)",male,[]
2008,tt0460649,How I Met Your Mother,(2005–2014),"
Comedy, Romance            ",20,10,nm0364539,Chris Harris,,"(18 episodes, 2005-2014)","executive producer / co-executive producer / producer / co-producer / supervising producer (195 episodes, 2005-2014)",mostly_male,[]
2008,tt0460649,How I Met Your Mother,(2005–2014),"
Comedy, Romance            ",20,10,nm0376003,David Hemingson,,,"co-executive producer (20 episodes, 2007-2008)",male,[]
2008,tt0460649,How I Met Your Mother,(2005–2014),"
Comedy, Romance            ",20,10,nm0858657,Craig Thomas,,"(creator) (208 episodes, 2005-2014)","executive producer (208 episodes, 2005-2014)",male,[]
2008,tt0460649,How I Met Your Mother,(2005–2014),"
Comedy, Romance            ",20,10,nm0612330,Theresa Mulligan,,"(4 episodes, 2008-2010)","co-executive producer / producer / supervising producer (72 episodes, 2008-2011)",female,[]
2008,tt0460649,How I Met Your Mother,(2005–2014),"
Comedy, Romance            ",20,10,nm1827889,Missy Alexander,,,"co-producer / producer / associate producer (166 episodes, 2007-2014)",female,[]
2008,tt0460649,How I Met Your Mother,(2005–2014),"
Comedy, Romance            ",20,10,nm1260853,Gloria Calderon Kellett,,,"co-producer (20 episodes, 2007-2008)",female,[]
2008,tt0460649,How I Met Your Mother,(2005–2014),"
Comedy, Romance            ",20,10,nm0516141,Stephen Lloyd,,"(14 episodes, 2006-2013)","executive producer / co-executive producer / consulting producer (192 episodes, 2006-2014)",male,[]
2008,tt0460649,How I Met Your Mother,(2005–2014),"
Comedy, Romance            ",20,10,nm0338576,Rob Greenberg,"(7 episodes, 2006-2011)",,"consulting producer / producer / executive producer (131 episodes, 2005-2011)",male,[]
2008,tt0460649,How I Met Your Mother,(2005–2014),"
Comedy, Romance            ",20,10,nm0851234,Chuck Tatham,,"(8 episodes, 2008-2013)","co-executive producer / executive producer (144 episodes, 2008-2014)",male,[]
2008,tt0460649,How I Met Your Mother,(2005–2014),"
Comedy, Romance            ",20,10,nm0296945,Pamela Fryman,"(196 episodes, 2005-2014)",,"executive producer (208 episodes, 2005-2014)",female,[]
2008,tt0460649,How I Met Your Mother,(2005–2014),"
Comedy, Romance            ",20,10,nm0298046,Mary Fukuto,,,"associate producer (17 episodes, 2008-2009)",mostly_female,[]
2008,tt0460649,How I Met Your Mother,(2005–2014),"
Comedy, Romance            ",20,10,nm1752030,Kourtney Kang,,"(34 episodes, 2005-2014)","executive producer / co-executive producer / supervising producer / co-producer / producer (186 episodes, 2006-2014)",female,[]
2009,tt0460649,How I Met Your Mother,(2005–2014),"
Comedy, Romance            ",20,10,nm1918708,Joe Kelly,,"(48 episodes, 2007-2011)","co-executive producer / co-producer / supervising producer (72 episodes, 2009-2012)",male,[]
2009,tt0460649,How I Met Your Mother,(2005–2014),"
Comedy, Romance            ",20,10,nm0722582,Jamie Rhonheimer,,"(10 episodes, 2006-2011)","co-executive producer / supervising producer / executive producer / producer (138 episodes, 2006-2012)",mostly_female,['Nom. Outstanding Comedy Series 2009']
2009,tt0460649,How I Met Your Mother,(2005–2014),"
Comedy, Romance            ",20,10,nm0063215,Carter Bays,,"(creator) (208 episodes, 2005-2014)","executive producer (208 episodes, 2005-2014)",male,['Nom. Outstanding Comedy Series 2009']
2009,tt0460649,How I Met Your Mother,(2005–2014),"
Comedy, Romance            ",20,10,nm1422558,Matt Kuhn,,"(54 episodes, 2007-2013)",,male,[]
2009,tt0460649,How I Met Your Mother,(2005–2014),"
Comedy, Romance            ",20,10,nm1968720,Robia Rashid,,"(50 episodes, 2008-2011)",,unknown,[]
2009,tt0460649,How I Met Your Mother,(2005–2014),"
Comedy, Romance            ",20,10,nm0539719,Greg Malins,,"(5 episodes, 2006-2010)","executive producer / consulting producer (90 episodes, 2006-2010)",male,['Nom. Outstanding Comedy Series 2009']
2009,tt0460649,How I Met Your Mother,(2005–2014),"
Comedy, Romance            ",20,10,nm1979100,Carl MacLaren,,,"associate producer: web content (67 episodes, 2007-2010)",male,[]
2009,tt0460649,How I Met Your Mother,(2005–2014),"
Comedy, Romance            ",20,10,nm0790321,Michael J. Shea,"(4 episodes, 2008-2013)",,,male,[]
2009,tt0460649,How I Met Your Mother,(2005–2014),"
Comedy, Romance            ",20,10,nm0356966,Stewart Halpern-Fingerhut,,,"producer / co-producer / associate producer (206 episodes, 2005-2014)",male,[]
2009,tt0460649,How I Met Your Mother,(2005–2014),"
Comedy, Romance            ",20,10,nm0541009,Suzy Mamann-Greenberg,,,"co-executive producer / producer (207 episodes, 2005-2014)",female,['Nom. Outstanding Comedy Series 2009']
2009,tt0460649,How I Met Your Mother,(2005–2014),"
Comedy, Romance            ",20,10,nm0342917,Jonathan Groff,,"(3 episodes, 2007-2009)","consulting producer (44 episodes, 2007-2009)",male,[]
2009,tt0460649,How I Met Your Mother,(2005–2014),"
Comedy, Romance            ",20,10,nm0364539,Chris Harris,,"(18 episodes, 2005-2014)","executive producer / co-executive producer / producer / co-producer / supervising producer (195 episodes, 2005-2014)",mostly_male,['Nom. Outstanding Comedy Series 2009']
2009,tt0460649,How I Met Your Mother,(2005–2014),"
Comedy, Romance            ",20,10,nm0858657,Craig Thomas,,"(creator) (208 episodes, 2005-2014)","executive producer (208 episodes, 2005-2014)",male,['Nom. Outstanding Comedy Series 2009']
2009,tt0460649,How I Met Your Mother,(2005–2014),"
Comedy, Romance            ",20,10,nm0612330,Theresa Mulligan,,"(4 episodes, 2008-2010)","co-executive producer / producer / supervising producer (72 episodes, 2008-2011)",female,['Nom. Outstanding Comedy Series 2009']
2009,tt0460649,How I Met Your Mother,(2005–2014),"
Comedy, Romance            ",20,10,nm1827889,Missy Alexander,,,"co-producer / producer / associate producer (166 episodes, 2007-2014)",female,[]
2009,tt0460649,How I Met Your Mother,(2005–2014),"
Comedy, Romance            ",20,10,nm0516141,Stephen Lloyd,,"(14 episodes, 2006-2013)","executive producer / co-executive producer / consulting producer (192 episodes, 2006-2014)",male,['Nom. Outstanding Comedy Series 2009']
2009,tt0460649,How I Met Your Mother,(2005–2014),"
Comedy, Romance            ",20,10,nm0338576,Rob Greenberg,"(7 episodes, 2006-2011)",,"consulting producer / producer / executive producer (131 episodes, 2005-2011)",male,[]
2009,tt0460649,How I Met Your Mother,(2005–2014),"
Comedy, Romance            ",20,10,nm0851234,Chuck Tatham,,"(8 episodes, 2008-2013)","co-executive producer / executive producer (144 episodes, 2008-2014)",male,['Nom. Outstanding Comedy Series 2009']
2009,tt0460649,How I Met Your Mother,(2005–2014),"
Comedy, Romance            ",20,10,nm0296945,Pamela Fryman,"(196 episodes, 2005-2014)",,"executive producer (208 episodes, 2005-2014)",female,['Nom. Outstanding Comedy Series 2009']
2009,tt0460649,How I Met Your Mother,(2005–2014),"
Comedy, Romance            ",20,10,nm0298046,Mary Fukuto,,,"associate producer (17 episodes, 2008-2009)",mostly_female,[]
2009,tt0460649,How I Met Your Mother,(2005–2014),"
Comedy, Romance            ",20,10,nm2734198,Matthew Zinman,,"(52 episodes, 2009-2013)",,male,[]
2009,tt0460649,How I Met Your Mother,(2005–2014),"
Comedy, Romance            ",20,10,nm1752030,Kourtney Kang,,"(34 episodes, 2005-2014)","executive producer / co-executive producer / supervising producer / co-producer / producer (186 episodes, 2006-2014)",female,['Nom. Outstanding Comedy Series 2009']
2009,tt0460649,How I Met Your Mother,(2005–2014),"
Comedy, Romance            ",20,10,nm1827938,Craig Gerard,,"(52 episodes, 2009-2013)",,male,[]
2009,tt0460649,How I Met Your Mother,(2005–2014),"
Comedy, Romance            ",20,10,nm2078338,Reid Watanabe,,,"associate producer / co-producer (119 episodes, 2009-2014)",male,[]
2010,tt0460649,How I Met Your Mother,(2005–2014),"
Comedy, Romance            ",20,10,nm1918708,Joe Kelly,,"(48 episodes, 2007-2011)","co-executive producer / co-producer / supervising producer (72 episodes, 2009-2012)",male,[]
2010,tt0460649,How I Met Your Mother,(2005–2014),"
Comedy, Romance            ",20,10,nm0722582,Jamie Rhonheimer,,"(10 episodes, 2006-2011)","co-executive producer / supervising producer / executive producer / producer (138 episodes, 2006-2012)",mostly_female,[]
2010,tt0460649,How I Met Your Mother,(2005–2014),"
Comedy, Romance            ",20,10,nm0063215,Carter Bays,,"(creator) (208 episodes, 2005-2014)","executive producer (208 episodes, 2005-2014)",male,['Nom. Outstanding Original Music and Lyrics 2010']
2010,tt0460649,How I Met Your Mother,(2005–2014),"
Comedy, Romance            ",20,10,nm1422558,Matt Kuhn,,"(54 episodes, 2007-2013)",,male,[]
2010,tt0460649,How I Met Your Mother,(2005–2014),"
Comedy, Romance            ",20,10,nm1968720,Robia Rashid,,"(50 episodes, 2008-2011)","co-producer / supervising producer (48 episodes, 2010-2012)",unknown,[]
2010,tt0460649,How I Met Your Mother,(2005–2014),"
Comedy, Romance            ",20,10,nm0539719,Greg Malins,,"(5 episodes, 2006-2010)","executive producer / consulting producer (90 episodes, 2006-2010)",male,[]
2010,tt0460649,How I Met Your Mother,(2005–2014),"
Comedy, Romance            ",20,10,nm1979100,Carl MacLaren,,,"associate producer: web content (67 episodes, 2007-2010)",male,[]
2010,tt0460649,How I Met Your Mother,(2005–2014),"
Comedy, Romance            ",20,10,nm0790321,Michael J. Shea,"(4 episodes, 2008-2013)",,,male,[]
2010,tt0460649,How I Met Your Mother,(2005–2014),"
Comedy, Romance            ",20,10,nm0356966,Stewart Halpern-Fingerhut,,,"producer / co-producer / associate producer (206 episodes, 2005-2014)",male,[]
2010,tt0460649,How I Met Your Mother,(2005–2014),"
Comedy, Romance            ",20,10,nm0541009,Suzy Mamann-Greenberg,,,"co-executive producer / producer (207 episodes, 2005-2014)",female,[]
2010,tt0460649,How I Met Your Mother,(2005–2014),"
Comedy, Romance            ",20,10,nm0364539,Chris Harris,,"(18 episodes, 2005-2014)","executive producer / co-executive producer / producer / co-producer / supervising producer (195 episodes, 2005-2014)",mostly_male,[]
2010,tt0460649,How I Met Your Mother,(2005–2014),"
Comedy, Romance            ",20,10,nm0858657,Craig Thomas,,"(creator) (208 episodes, 2005-2014)","executive producer (208 episodes, 2005-2014)",male,['Nom. Outstanding Original Music and Lyrics 2010']
2010,tt0460649,How I Met Your Mother,(2005–2014),"
Comedy, Romance            ",20,10,nm0612330,Theresa Mulligan,,"(4 episodes, 2008-2010)","co-executive producer / producer / supervising producer (72 episodes, 2008-2011)",female,[]
2010,tt0460649,How I Met Your Mother,(2005–2014),"
Comedy, Romance            ",20,10,nm1827889,Missy Alexander,,,"co-producer / producer / associate producer (166 episodes, 2007-2014)",female,[]
2010,tt0460649,How I Met Your Mother,(2005–2014),"
Comedy, Romance            ",20,10,nm0000439,Neil Patrick Harris,"(1 episode, 2010)",,,male,['Nom. Outstanding Supporting Actor in a Comedy Series 2010']
2010,tt0460649,How I Met Your Mother,(2005–2014),"
Comedy, Romance            ",20,10,nm0516141,Stephen Lloyd,,"(14 episodes, 2006-2013)","executive producer / co-executive producer / consulting producer (192 episodes, 2006-2014)",male,[]
2010,tt0460649,How I Met Your Mother,(2005–2014),"
Comedy, Romance            ",20,10,nm1127337,Tami Sagher,,,"co-executive producer / producer / supervising producer (72 episodes, 2010-2013)",female,[]
2010,tt0460649,How I Met Your Mother,(2005–2014),"
Comedy, Romance            ",20,10,nm0338576,Rob Greenberg,"(7 episodes, 2006-2011)",,"consulting producer / producer / executive producer (131 episodes, 2005-2011)",male,[]
2010,tt0460649,How I Met Your Mother,(2005–2014),"
Comedy, Romance            ",20,10,nm0851234,Chuck Tatham,,"(8 episodes, 2008-2013)","co-executive producer / executive producer (144 episodes, 2008-2014)",male,[]
2010,tt0460649,How I Met Your Mother,(2005–2014),"
Comedy, Romance            ",20,10,nm0296945,Pamela Fryman,"(196 episodes, 2005-2014)",,"executive producer (208 episodes, 2005-2014)",female,[]
2010,tt0460649,How I Met Your Mother,(2005–2014),"
Comedy, Romance            ",20,10,nm2734198,Matthew Zinman,,"(52 episodes, 2009-2013)",,male,[]
2010,tt0460649,How I Met Your Mother,(2005–2014),"
Comedy, Romance            ",20,10,nm1752030,Kourtney Kang,,"(34 episodes, 2005-2014)","executive producer / co-executive producer / supervising producer / co-producer / producer (186 episodes, 2006-2014)",female,[]
2010,tt0460649,How I Met Your Mother,(2005–2014),"
Comedy, Romance            ",20,10,nm1003469,John Mabry,,,"associate producer (48 episodes, 2010-2012)",male,[]
2010,tt0460649,How I Met Your Mother,(2005–2014),"
Comedy, Romance            ",20,10,nm1827938,Craig Gerard,,"(52 episodes, 2009-2013)",,male,[]
2010,tt0460649,How I Met Your Mother,(2005–2014),"
Comedy, Romance            ",20,10,nm2078338,Reid Watanabe,,,"associate producer / co-producer (119 episodes, 2009-2014)",male,[]
2011,tt0460649,How I Met Your Mother,(2005–2014),"
Comedy, Romance            ",20,10,nm1918708,Joe Kelly,,"(48 episodes, 2007-2011)","co-executive producer / co-producer / supervising producer (72 episodes, 2009-2012)",male,[]
